w0,w1,w2,w3,a0,a1,a2,a3,b0,b1,b2,b3,direction
168,184,232,616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
168,176,232,624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
168,168,232,632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
168,160,232,640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
168,152,232,648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
168,144,232,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
168,136,232,664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
168,128,232,672,,,,,0.0,0.0,0.0,1.0,2
176,128,224,672,,,,,1.0,0.0,0.0,0.0,2
184,128,216,672,,,,,1.0,0.0,0.0,0.0,2
192,128,208,672,,,,,1.0,0.0,0.0,0.0,2
200,128,200,672,,,,,1.0,0.0,0.0,0.0,2
208,128,192,672,,,,,1.0,0.0,0.0,0.0,2
216,128,184,672,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3
216,136,184,664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,144,184,656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,152,184,648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,160,184,640,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,168,184,632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,176,184,624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,184,184,616,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,192,184,608,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,200,184,600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,208,184,592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,216,184,584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,224,184,576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,232,184,568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,240,184,560,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,248,184,552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,256,184,544,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,264,184,536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,272,184,528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,280,184,520,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,288,184,512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,296,184,504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,304,184,496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,312,184,488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,320,184,480,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,328,184,472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,336,184,464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,344,184,456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,352,184,448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,360,184,440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,368,184,432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,376,184,424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,384,184,416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,392,184,408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,400,184,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,408,184,392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,416,184,384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,424,184,376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,432,184,368,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,440,184,360,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,448,184,352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,456,184,344,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,464,184,336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,472,184,328,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,480,184,320,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,488,184,312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,496,184,304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,504,184,296,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,512,184,288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,520,184,280,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,528,184,272,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,536,184,264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,544,184,256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,552,184,248,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,560,184,240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,568,184,232,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,576,184,224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,584,184,216,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,592,184,208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,600,184,200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,608,184,192,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,616,184,184,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,624,184,176,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,632,184,168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,640,184,160,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,648,184,152,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,656,184,144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,664,184,136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,672,184,128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,680,184,120,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,688,184,112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,696,184,104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,704,184,96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,712,184,88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,720,184,80,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,728,184,72,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,736,184,64,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,744,184,56,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,752,184,48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,760,184,40,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,768,184,32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
216,776,184,24,,,,,0.0,1.0,0.0,0.0,2
224,776,176,24,,,,,1.0,0.0,0.0,0.0,2
232,776,168,24,,,,,1.0,0.0,0.0,0.0,2
240,776,160,24,,,,,1.0,0.0,0.0,0.0,2
248,776,152,24,,,,,1.0,0.0,0.0,0.0,2
256,776,144,24,,,,,1.0,0.0,0.0,0.0,2
264,776,136,24,,,,,1.0,0.0,0.0,0.0,2
272,776,128,24,,,,,1.0,0.0,0.0,0.0,2
280,776,120,24,,,,,1.0,0.0,0.0,0.0,2
288,776,112,24,,,,,1.0,0.0,0.0,0.0,2
296,776,104,24,,,,,1.0,0.0,0.0,0.0,2
304,776,96,24,,,,,1.0,0.0,0.0,0.0,2
312,776,88,24,,,,,1.0,0.0,0.0,0.0,2
320,776,80,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
320,768,80,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,760,80,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,752,80,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,744,80,56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,736,80,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,728,80,72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,720,80,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,712,80,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,704,80,96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,696,80,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,688,80,112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,680,80,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,672,80,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,664,80,136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,656,80,144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,648,80,152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,640,80,160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,632,80,168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,624,80,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,616,80,184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,608,80,192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,600,80,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,592,80,208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,584,80,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,576,80,224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,568,80,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,560,80,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,552,80,248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,544,80,256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,536,80,264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,528,80,272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,520,80,280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,512,80,288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,504,80,296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,496,80,304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,488,80,312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,480,80,320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,472,80,328,,,,,0.0,0.0,0.0,1.0,0
312,472,88,328,,,,,0.0,0.0,1.0,0.0,0
304,472,96,328,,,,,0.0,0.0,1.0,0.0,0
296,472,104,328,,,,,0.0,0.0,1.0,0.0,0
288,472,112,328,,,,,0.0,0.0,1.0,0.0,0
280,472,120,328,,,,,0.0,0.0,1.0,0.0,0
272,472,128,328,,,,,0.0,0.0,1.0,0.0,0
264,472,136,328,,,,,0.0,0.0,1.0,0.0,0
256,472,144,328,,,,,0.0,0.0,1.0,0.0,0
248,472,152,328,,,,,0.0,0.0,1.0,0.0,0
240,472,160,328,,,,,0.0,0.0,1.0,0.0,0
232,472,168,328,,,,,0.0,0.0,1.0,0.0,0
224,472,176,328,,,,,0.0,0.0,1.0,0.0,0
216,472,184,328,,,,,0.0,0.0,1.0,0.0,0
208,472,192,328,,,,,0.0,0.0,1.0,0.0,0
200,472,200,328,,,,,0.0,0.0,1.0,0.0,0
192,472,208,328,,,,,0.0,0.0,1.0,0.0,0
184,472,216,328,,,,,0.0,0.0,1.0,0.0,0
176,472,224,328,,,,,0.0,0.0,1.0,0.0,0
168,472,232,328,,,,,0.0,0.0,1.0,0.0,0
160,472,240,328,,,,,0.0,0.0,1.0,0.0,0
152,472,248,328,,,,,0.0,0.0,1.0,0.0,0
144,472,256,328,,,,,0.0,0.0,1.0,0.0,0
136,472,264,328,,,,,0.0,0.0,1.0,0.0,0
128,472,272,328,,,,,0.0,0.0,1.0,0.0,0
120,472,280,328,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
120,480,280,320,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,488,280,312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,496,280,304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,504,280,296,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,512,280,288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,520,280,280,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,528,280,272,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,536,280,264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,544,280,256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,552,280,248,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,560,280,240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,568,280,232,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,576,280,224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,584,280,216,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
120,592,280,208,,,,,0.0,1.0,0.0,0.0,2
128,592,272,208,,,,,1.0,0.0,0.0,0.0,2
136,592,264,208,,,,,1.0,0.0,0.0,0.0,2
144,592,256,208,,,,,1.0,0.0,0.0,0.0,2
152,592,248,208,,,,,1.0,0.0,0.0,0.0,2
160,592,240,208,,,,,1.0,0.0,0.0,0.0,2
168,592,232,208,,,,,1.0,0.0,0.0,0.0,2
176,592,224,208,,,,,1.0,0.0,0.0,0.0,2
184,592,216,208,,,,,1.0,0.0,0.0,0.0,2
192,592,208,208,,,,,1.0,0.0,0.0,0.0,2
200,592,200,208,,,,,1.0,0.0,0.0,0.0,2
208,592,192,208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
208,584,192,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,576,192,224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,568,192,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,560,192,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,552,192,248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,544,192,256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,536,192,264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,528,192,272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,520,192,280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,512,192,288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,504,192,296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,496,192,304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,488,192,312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,480,192,320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,472,192,328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,464,192,336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,456,192,344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,448,192,352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,440,192,360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,432,192,368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,424,192,376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,416,192,384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,408,192,392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,400,192,400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,392,192,408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,384,192,416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,376,192,424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,368,192,432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,360,192,440,,,,,0.0,0.0,0.0,1.0,0
200,360,200,440,,,,,0.0,0.0,1.0,0.0,0
192,360,208,440,,,,,0.0,0.0,1.0,0.0,0
184,360,216,440,,,,,0.0,0.0,1.0,0.0,0
176,360,224,440,,,,,0.0,0.0,1.0,0.0,0
168,360,232,440,,,,,0.0,0.0,1.0,0.0,0
160,360,240,440,,,,,0.0,0.0,1.0,0.0,0
152,360,248,440,,,,,0.0,0.0,1.0,0.0,0
144,360,256,440,,,,,0.0,0.0,1.0,0.0,0
136,360,264,440,,,,,0.0,0.0,1.0,0.0,0
128,360,272,440,,,,,0.0,0.0,1.0,0.0,0
120,360,280,440,,,,,0.0,0.0,1.0,0.0,0
112,360,288,440,,,,,0.0,0.0,1.0,0.0,0
104,360,296,440,,,,,0.0,0.0,1.0,0.0,0
96,360,304,440,,,,,0.0,0.0,1.0,0.0,0
88,360,312,440,,,,,0.0,0.0,1.0,0.0,0
80,360,320,440,,,,,0.0,0.0,1.0,0.0,0
72,360,328,440,,,,,0.0,0.0,1.0,0.0,0
64,360,336,440,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
64,352,336,448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,344,336,456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,336,336,464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,328,336,472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,320,336,480,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,312,336,488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,304,336,496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,296,336,504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,288,336,512,,,,,0.0,0.0,0.0,1.0,0
56,288,344,512,,,,,0.0,0.0,1.0,0.0,0
48,288,352,512,,,,,0.0,0.0,1.0,0.0,0
40,288,360,512,,,,,0.0,0.0,1.0,0.0,0
32,288,368,512,,,,,0.0,0.0,1.0,0.0,0
24,288,376,512,,,,,0.0,0.0,1.0,0.0,0
16,288,384,512,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
16,280,384,520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,272,384,528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,264,384,536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,256,384,544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,248,384,552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,240,384,560,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,232,384,568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,224,384,576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,216,384,584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,208,384,592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,200,384,600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,192,384,608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,184,384,616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,176,384,624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,168,384,632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,160,384,640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,152,384,648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,144,384,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,136,384,664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,128,384,672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,120,384,680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,112,384,688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,104,384,696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,96,384,704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,88,384,712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,80,384,720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16,72,384,728,,,,,0.0,0.0,0.0,1.0,2
24,72,376,728,,,,,1.0,0.0,0.0,0.0,2
32,72,368,728,,,,,1.0,0.0,0.0,0.0,2
40,72,360,728,,,,,1.0,0.0,0.0,0.0,2
48,72,352,728,,,,,1.0,0.0,0.0,0.0,2
56,72,344,728,,,,,1.0,0.0,0.0,0.0,2
64,72,336,728,,,,,1.0,0.0,0.0,0.0,2
72,72,328,728,,,,,1.0,0.0,0.0,0.0,2
80,72,320,728,,,,,1.0,0.0,0.0,0.0,2
88,72,312,728,,,,,1.0,0.0,0.0,0.0,2
96,72,304,728,,,,,1.0,0.0,0.0,0.0,2
104,72,296,728,,,,,1.0,0.0,0.0,0.0,2
112,72,288,728,,,,,1.0,0.0,0.0,0.0,2
120,72,280,728,,,,,1.0,0.0,0.0,0.0,2
128,72,272,728,,,,,1.0,0.0,0.0,0.0,2
136,72,264,728,,,,,1.0,0.0,0.0,0.0,2
144,72,256,728,,,,,1.0,0.0,0.0,0.0,2
152,72,248,728,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3
152,80,248,720,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,88,248,712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,96,248,704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,104,248,696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,112,248,688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,120,248,680,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,128,248,672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,136,248,664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,144,248,656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,152,248,648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,160,248,640,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,168,248,632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,176,248,624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,184,248,616,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,192,248,608,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,200,248,600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,208,248,592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,216,248,584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,224,248,576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,232,248,568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
152,240,248,560,,,,,0.0,1.0,0.0,0.0,0
144,240,256,560,,,,,0.0,0.0,1.0,0.0,0
136,240,264,560,,,,,0.0,0.0,1.0,0.0,0
128,240,272,560,,,,,0.0,0.0,1.0,0.0,0
120,240,280,560,,,,,0.0,0.0,1.0,0.0,0
112,240,288,560,,,,,0.0,0.0,1.0,0.0,0
104,240,296,560,,,,,0.0,0.0,1.0,0.0,0
96,240,304,560,,,,,0.0,0.0,1.0,0.0,0
88,240,312,560,,,,,0.0,0.0,1.0,0.0,0
80,240,320,560,,,,,0.0,0.0,1.0,0.0,0
72,240,328,560,,,,,0.0,0.0,1.0,0.0,0
64,240,336,560,,,,,0.0,0.0,1.0,0.0,0
56,240,344,560,,,,,0.0,0.0,1.0,0.0,0
48,240,352,560,,,,,0.0,0.0,1.0,0.0,0
40,240,360,560,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
40,248,360,552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,256,360,544,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,264,360,536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,272,360,528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,280,360,520,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,288,360,512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,296,360,504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,304,360,496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,312,360,488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,320,360,480,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,328,360,472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,336,360,464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,344,360,456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,352,360,448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,360,360,440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,368,360,432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,376,360,424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,384,360,416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,392,360,408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,400,360,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,408,360,392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,416,360,384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,424,360,376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,432,360,368,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
40,440,360,360,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
